10:28:54,23.76,46.41,986.8628,400,0,
10:28:55,23.76,46.4,986.8678,400,0,
10:28:56,23.76,46.42,986.8662,400,0,
10:28:58,23.76,46.43,986.8645,400,0,
10:28:59,23.77,46.42,986.8707,400,0,
10:29:00,23.77,46.43,986.8689,400,0,
10:29:00,23.2,83.74,628.8777,400,0,
10:29:01,23.78,46.44,986.8652,400,0,
10:29:02,23.78,46.47,986.8627,0,0,
10:29:03,23.78,46.49,986.866,0,0,
10:29:04,23.78,46.5,986.8627,0,0,
10:29:05,23.78,46.51,986.8627,400,0,
10:29:06,23.78,46.53,986.861,400,0,
10:29:08,23.78,46.53,986.861,400,0,
10:29:09,23.78,46.54,986.8627,400,0,
10:29:10,23.78,46.55,986.866,400,0,
10:29:11,23.78,46.55,986.8677,400,0,
10:29:12,23.78,46.55,986.871,400,0,
10:29:13,23.78,46.57,986.8726,400,0,
10:29:14,23.78,46.58,986.8726,400,0,
10:29:15,23.78,46.59,986.8743,400,0,
10:29:16,23.78,46.58,986.876,400,0,
10:29:17,23.78,46.56,986.876,400,0,
10:29:18,23.78,46.55,986.8792,400,0,
10:29:19,23.78,46.56,986.8826,400,0,
10:29:20,23.78,46.56,986.8892,400,0,
10:29:21,23.78,46.57,986.8909,400,0,
10:29:22,23.78,46.57,986.8925,400,0,
10:29:23,23.78,46.56,986.8925,400,0,
10:29:24,23.78,46.57,986.8942,400,0,
10:29:25,23.78,46.55,986.8942,400,0,
10:29:26,23.78,46.54,986.8983,400,0,
10:29:27,23.78,46.51,986.8934,400,0,
10:29:28,23.78,46.54,986.9,400,0,
10:29:29,23.78,46.54,986.9,400,0,
10:29:30,23.78,46.5,986.9017,400,0,
10:29:31,23.78,46.47,986.8983,400,0,
10:29:32,23.78,46.44,986.895,400,0,
10:29:33,23.78,46.43,986.8983,402,0,
10:29:34,23.78,46.46,986.8934,400,0,
10:29:35,23.78,46.53,986.89,400,0,
10:29:36,23.78,46.55,986.8867,400,0,
10:29:37,23.78,46.56,986.885,400,0,
10:29:38,23.79,46.57,986.8896,400,0,
10:29:39,23.79,46.61,986.8896,400,0,
10:29:40,23.79,46.62,986.8928,400,0,
10:29:41,23.79,46.62,986.8912,403,0,
10:29:42,23.79,46.63,986.8896,400,0,
10:29:43,23.79,46.63,986.8896,400,0,
10:29:44,23.79,46.63,986.8937,400,0,
10:29:45,23.79,46.62,986.8928,400,0,
10:29:46,23.79,46.59,986.8928,400,0,
10:29:47,23.79,46.61,986.8912,400,0,
10:29:48,23.79,46.61,986.8937,400,0,
10:29:49,23.79,46.63,986.8921,400,0,
10:29:50,23.79,46.64,986.8903,400,0,
10:29:51,23.79,46.65,986.8921,400,0,
10:29:52,23.79,46.65,986.8937,400,0,
10:29:53,23.79,46.67,986.8953,409,1,
10:29:54,23.79,46.69,986.8937,409,1,
10:29:55,23.79,46.71,986.8928,409,1,
10:29:56,23.79,46.8,986.8878,406,0,
10:29:57,23.79,46.97,986.8878,400,0,
10:29:58,23.79,46.98,986.8896,400,0,
10:29:59,23.79,46.92,986.8896,400,0,
10:30:00,23.79,46.91,986.8912,400,0,
10:30:01,23.79,46.85,986.897,400,0,
10:30:02,23.79,46.83,986.8987,400,0,
10:30:03,23.79,46.79,986.897,400,0,
10:30:04,23.79,46.75,986.8987,400,0,
10:30:05,23.79,46.72,986.902,400,0,
10:30:06,23.79,46.71,986.9036,400,0,
10:30:07,23.79,46.7,986.9053,400,0,
10:30:08,23.79,46.68,986.902,400,0,
10:30:09,23.79,46.67,986.897,400,0,
10:30:10,23.79,46.64,986.8953,400,0,
10:30:11,23.79,46.63,986.8887,400,0,
10:30:12,23.79,46.62,986.8903,400,0,
10:30:13,23.8,46.62,986.8932,400,0,
10:30:14,23.8,46.6,986.8915,400,0,
10:30:16,23.8,46.58,986.8932,400,0,
10:30:17,23.8,46.57,986.8932,400,0,
10:30:18,23.8,46.57,986.8932,400,0,
10:30:19,23.8,46.56,986.8965,400,0,
10:30:20,23.8,46.55,986.8965,400,0,
10:30:21,23.8,46.55,986.8998,400,0,
10:30:22,23.8,46.55,986.8998,400,0,
10:30:23,23.8,46.56,986.9014,400,0,
10:30:24,23.8,46.56,986.8998,400,0,
10:30:25,23.8,46.56,986.8949,400,0,
10:30:26,23.8,46.55,986.8965,400,0,
10:30:27,23.8,46.54,986.8932,400,0,
10:30:28,23.8,46.56,986.8982,400,0,
10:30:29,23.8,46.55,986.9014,400,0,
10:30:30,23.8,46.56,986.9048,400,0,
10:30:31,23.8,46.55,986.9048,400,0,
10:30:32,23.8,46.56,986.9064,400,0,
10:30:33,23.8,46.54,986.9123,400,0,
10:30:34,23.8,46.54,986.9123,400,0,
10:30:35,23.8,46.55,986.9172,400,0,
10:30:36,23.8,46.55,986.9156,400,0,
10:30:37,23.8,46.55,986.9172,400,0,
10:30:38,23.8,46.55,986.9114,400,0,
10:30:39,23.8,46.55,986.9098,400,0,
10:30:40,23.8,46.55,986.9098,402,0,
10:30:41,23.8,46.55,986.9081,400,0,
10:30:42,23.8,46.55,986.9081,400,0,
10:30:43,23.8,46.55,986.9156,400,0,
10:30:44,23.8,46.56,986.9123,403,0,
10:30:45,23.8,46.54,986.9156,400,0,
10:30:46,23.8,46.54,986.9139,400,0,
10:30:47,23.8,46.55,986.9123,405,0,
10:30:48,23.8,46.55,986.9123,400,0,
10:30:49,23.8,46.55,986.9089,400,0,
10:30:50,23.8,46.54,986.9056,400,0,
10:30:51,23.8,46.54,986.9056,400,0,
10:30:52,23.8,46.54,986.9039,400,0,
10:30:53,23.8,46.53,986.9056,400,0,
10:30:54,23.8,46.53,986.9073,400,0,
10:30:55,23.8,46.53,986.9073,400,0,
10:30:56,23.8,46.51,986.9089,400,0,
10:30:57,23.8,46.53,986.9089,400,0,
10:30:58,23.8,46.53,986.9106,400,0,
10:30:59,23.8,46.53,986.9123,400,0,
10:31:00,23.8,46.54,986.9106,400,0,
10:31:01,23.8,46.54,986.9106,400,0,
10:31:02,23.8,46.53,986.9098,400,0,
10:31:03,23.8,46.52,986.9081,400,0,
10:31:04,23.8,46.55,986.9081,400,0,
10:31:05,23.8,46.61,986.9081,400,0,
10:31:06,23.8,46.68,986.9064,400,0,
