23:21:53.33,24.22,30.96,994.9885,
23:21:53.84,24.22,30.97,994.9885,
23:21:54.35,24.22,30.97,994.9353,
23:21:54.86,24.22,30.99,994.9971,
23:21:55.37,24.21,30.99,994.927,
23:21:55.88,24.22,30.99,994.9619,
23:21:56.38,24.22,31.0,994.9089,
23:21:56.90,24.22,31.02,994.9971,
23:21:57.40,24.22,31.03,994.9885,
23:21:57.91,24.23,31.03,995.0055,
23:21:58.42,24.22,31.04,995.0503,
23:21:58.93,24.22,31.06,994.9971,
23:21:59.44,24.22,31.1,994.9706,
23:21:59.95,24.23,31.11,995.0586,
23:22:00.46,24.22,31.1,994.9971,
23:22:00.97,24.22,31.11,994.9971,
23:22:01.48,24.22,31.11,994.9885,
23:22:01.99,24.22,31.09,995.015,
23:22:02.50,24.22,31.06,994.9971,
23:22:03.01,24.22,31.04,995.0237,
23:22:03.52,24.23,31.03,995.0055,
23:22:04.03,24.22,31.04,995.0415,
23:22:04.54,24.22,31.03,994.9353,
23:22:05.05,24.22,31.04,994.9885,
23:22:05.56,24.22,31.02,994.9353,
23:22:06.07,24.22,31.03,994.9441,
23:22:06.58,24.21,31.06,994.9714,
23:22:07.09,24.22,31.11,995.0503,
23:22:07.60,24.22,31.16,995.0415,
23:22:08.11,24.22,31.17,994.9885,
23:22:08.62,24.23,31.19,995.0586,
23:22:09.13,24.22,31.24,995.015,
23:22:09.64,24.22,31.25,994.9353,
23:22:10.15,24.22,31.28,994.9706,
23:22:10.66,24.22,31.28,994.9971,
23:22:11.17,24.21,31.28,994.9801,
23:22:11.68,24.23,31.27,995.0586,
23:22:12.19,24.22,31.27,994.9885,
23:22:12.70,24.22,31.26,994.9885,
23:22:13.21,24.22,31.24,994.9885,
23:22:13.72,24.23,31.18,994.9524,
23:22:14.23,24.22,31.18,994.9971,
23:22:14.74,24.23,31.18,995.0321,
23:22:15.25,24.23,31.16,995.0142,
23:22:15.76,24.22,31.13,994.891,
23:22:16.27,24.22,31.11,994.9885,
23:22:16.78,24.22,31.11,994.9441,
23:22:17.29,24.23,31.06,994.9524,
23:22:17.80,24.22,31.04,995.0503,
23:22:18.31,24.23,31.04,995.0321,
23:22:18.82,24.23,31.05,994.9524,
23:22:19.33,24.23,31.02,995.0586,
23:22:19.84,24.23,31.0,995.0586,
23:22:20.35,24.23,31.0,995.0055,
23:22:20.86,24.23,30.99,995.0321,
23:22:21.37,24.23,31.01,994.961,
23:22:21.88,24.23,31.01,995.0142,
23:22:22.39,24.23,30.99,995.0055,
23:22:22.90,24.23,30.99,994.9524,
23:22:23.41,24.23,30.98,994.9524,
23:22:23.92,24.23,31.01,995.0142,
23:22:24.43,24.23,30.99,995.0673,
23:22:24.94,24.23,31.02,995.0586,
23:22:25.45,24.23,31.05,994.9524,
23:22:25.96,24.22,31.05,994.9441,
23:22:26.47,24.23,31.06,994.9524,
23:22:26.98,24.23,31.06,994.9789,
23:22:27.49,24.23,31.09,994.9524,
23:22:28.00,24.23,31.12,995.0055,
23:22:28.51,24.23,31.13,995.0586,
23:22:29.02,24.23,31.16,995.0142,
23:22:29.53,24.23,31.17,995.0055,
23:22:30.04,24.23,31.19,994.9789,
23:22:30.55,24.23,31.2,995.0673,
23:22:31.05,24.23,31.23,995.0142,
23:22:31.56,24.23,31.24,994.9524,
23:22:32.08,24.23,31.27,995.0321,
23:22:32.58,24.23,31.26,995.0142,
23:22:33.09,24.23,31.23,994.961,
23:22:33.60,24.23,31.19,995.0055,
23:22:34.12,24.23,31.18,995.0055,
23:22:34.62,24.23,31.13,995.0586,
23:22:35.13,24.23,31.1,994.9789,
23:22:35.64,24.23,31.1,994.9524,
23:22:36.15,24.23,31.1,995.0586,
23:22:36.66,24.23,31.09,995.0586,
23:22:37.17,24.23,31.06,995.0321,
23:22:37.68,24.22,31.04,994.9619,
23:22:38.19,24.23,31.05,995.0055,
23:22:38.70,24.23,31.03,994.9789,
23:22:39.21,24.23,31.04,995.0673,
23:22:39.72,24.23,31.03,994.9524,
23:22:40.23,24.22,31.05,994.9706,
23:22:40.74,24.23,31.05,994.9789,
23:22:41.25,24.23,31.06,995.0142,
23:22:41.76,24.23,31.06,994.9524,
23:22:42.27,24.23,31.08,994.9876,
23:22:42.78,24.23,31.1,994.9524,
23:22:43.29,24.22,31.12,994.9441,
23:22:43.80,24.22,31.13,994.9885,
23:22:44.31,24.23,31.14,995.0055,
23:22:44.82,24.22,31.16,995.0503,
23:22:45.33,24.23,31.17,995.0586,
23:22:45.84,24.22,31.18,995.0415,
23:22:46.35,24.23,31.19,995.0055,
23:22:46.86,24.23,31.2,994.9789,
23:22:47.37,24.23,31.19,994.9789,
23:22:47.88,24.22,31.18,994.9885,
23:22:48.39,24.22,31.17,995.015,
23:22:48.90,24.23,31.17,995.0321,
23:22:49.41,24.22,31.17,994.9619,
23:22:49.92,24.21,31.2,994.9714,
23:22:50.43,24.22,31.19,994.9619,
23:22:50.94,24.22,31.19,994.9353,
23:22:51.45,24.22,31.21,995.0415,
23:22:51.96,24.22,31.2,994.9971,
23:22:52.47,24.22,31.21,995.015,
23:22:52.98,24.22,31.21,994.9971,
23:22:53.49,24.22,31.21,995.0237,
23:22:54.00,24.23,31.2,995.0055,
23:22:54.51,24.22,31.18,994.9706,
23:22:55.02,24.22,31.21,994.9353,
23:22:55.53,24.22,31.19,995.0415,
23:22:56.04,24.23,31.18,995.0055,
23:22:56.55,24.22,31.17,994.9885,
23:22:57.06,24.23,31.17,995.0673,
23:22:57.57,24.23,31.17,994.9789,
23:22:58.08,24.22,31.14,994.9971,
23:22:58.59,24.23,31.16,995.0055,
23:22:59.10,24.23,31.16,995.0055,
23:22:59.61,24.23,31.16,994.9524,
23:23:00.12,24.22,31.17,994.9441,
23:23:00.63,24.22,31.16,995.015,
23:23:01.14,24.22,31.17,994.9885,
23:23:01.65,24.22,31.17,994.9971,
23:23:02.16,24.23,31.19,994.9789,
23:23:02.67,24.23,31.19,995.0055,
23:23:03.18,24.23,31.19,994.9524,
23:23:03.69,24.23,31.21,995.0055,
23:23:04.20,24.23,31.23,995.0055,
23:23:04.71,24.23,31.23,995.0586,
23:23:05.22,24.23,31.25,995.0321,
23:23:05.73,24.23,31.26,995.0055,
23:23:06.24,24.23,31.28,995.0321,
23:23:06.75,24.23,31.31,995.0055,
23:23:07.26,24.23,31.35,995.0321,
23:23:07.77,24.23,31.33,995.0055,
23:23:08.28,24.23,31.35,994.9789,
23:23:08.79,24.22,31.35,994.9885,
23:23:09.30,24.22,31.37,995.0503,
23:23:09.80,24.23,31.37,995.0055,
23:23:10.32,24.23,31.34,995.0321,
23:23:10.82,24.22,31.38,995.0503,
23:23:11.34,24.23,31.38,994.9789,
23:23:11.85,24.23,31.37,995.0055,
23:23:12.35,24.23,31.37,995.0586,
23:23:12.86,24.23,31.34,995.0055,
23:23:13.37,24.22,31.33,994.9885,
23:23:13.88,24.23,31.32,995.0407,
23:23:14.39,24.23,31.32,995.0673,
23:23:14.90,24.23,31.33,994.9789,
23:23:15.41,24.23,31.27,994.9524,
23:23:15.93,24.22,31.28,995.015,
23:23:16.43,24.22,31.26,994.9706,
23:23:16.94,24.22,31.24,994.9885,
23:23:17.45,24.23,31.24,995.0055,
23:23:17.96,24.23,31.21,995.0142,
23:23:18.47,24.23,31.19,995.0142,
23:23:18.98,24.22,31.2,994.9706,
23:23:19.49,24.22,31.17,995.0237,
23:23:20.00,24.22,31.19,994.9619,
23:23:20.51,24.23,31.2,994.9789,
23:23:21.02,24.23,31.18,995.0142,
23:23:21.53,24.22,31.17,994.9971,
23:23:22.04,24.23,31.18,995.0055,
23:23:22.55,24.23,31.17,995.0055,
23:23:23.06,24.23,31.19,994.9789,
23:23:23.57,24.23,31.17,994.9876,
23:23:24.08,24.23,31.17,995.0055,
23:23:24.60,24.23,31.16,995.0673,
23:23:25.10,24.23,31.17,995.0321,
23:23:25.61,24.23,31.16,995.0055,
23:23:26.12,24.23,31.16,995.0055,
23:23:26.63,24.24,31.17,994.996,
23:23:27.14,24.23,31.16,994.9259,
23:23:27.65,24.23,31.16,995.0055,
23:23:28.16,24.22,31.17,994.9971,
23:23:28.67,24.23,31.17,994.9789,
23:23:29.18,24.23,31.14,994.9524,
23:23:29.69,24.23,31.53,994.9789,
23:23:30.20,24.25,31.77,995.0131,
23:23:30.71,24.23,31.72,994.9876,
23:23:31.22,24.23,31.62,995.0142,
23:23:31.73,24.23,31.54,995.0055,
23:23:32.24,24.24,31.48,995.0757,
23:23:32.75,24.24,31.44,994.9694,
23:23:33.26,24.24,31.41,995.0225,
23:23:33.77,24.23,31.39,995.0407,
23:23:34.28,24.23,31.39,995.0142,
23:23:34.79,24.22,31.37,995.0503,
23:23:35.30,24.23,31.37,995.0321,
23:23:35.81,24.23,31.33,995.0586,
23:23:36.32,24.23,31.34,995.0586,
23:23:36.83,24.22,31.33,994.9971,
23:23:37.34,24.23,31.35,995.0586,
23:23:37.85,24.22,31.34,995.0415,
23:23:38.36,24.22,31.38,995.0503,
23:23:38.87,24.23,31.41,995.0673,
23:23:39.38,24.23,31.42,995.0321,
23:23:39.89,24.22,31.39,994.9971,
23:23:40.40,24.23,31.41,995.0586,
23:23:40.91,24.23,31.46,995.0586,
23:23:41.42,24.23,31.46,995.0321,
23:23:41.93,24.22,31.48,994.9971,
23:23:42.44,24.22,31.47,994.9971,
23:23:42.95,24.22,31.46,994.9971,
23:23:43.46,24.22,31.47,995.0503,
23:23:43.97,24.22,31.45,995.0237,
23:23:44.48,24.23,31.45,994.9524,
23:23:44.99,24.23,31.4,995.0586,
23:23:45.50,24.23,31.39,995.0055,
23:23:46.01,24.23,31.37,995.0055,
23:23:46.52,24.23,31.34,994.9524,
23:23:47.03,24.22,31.38,994.9971,
23:23:47.54,24.23,31.42,995.0586,
23:23:48.05,24.23,31.45,994.9524,
23:23:48.56,24.23,31.41,995.0142,
23:23:49.07,24.23,31.42,995.0142,
23:23:49.58,24.22,31.38,994.9971,
23:23:50.09,24.23,31.38,995.0586,
23:23:50.60,24.23,31.35,995.0586,
23:23:51.11,24.23,31.37,995.0055,
23:23:51.62,24.24,31.37,994.9782,
23:23:52.12,24.24,31.37,994.9694,
23:23:52.64,24.24,31.38,994.9694,
23:23:53.15,24.23,31.38,994.9524,
23:23:53.66,24.23,31.37,995.0321,
23:23:54.17,24.24,31.37,995.0225,
23:23:54.67,24.23,31.37,994.9524,
23:23:55.18,24.24,31.34,994.9429,
23:23:55.69,24.23,31.31,995.0407,
23:23:56.20,24.23,31.32,994.9524,
23:23:56.71,24.23,31.31,994.9876,
23:23:57.22,24.23,31.3,994.9524,
23:23:57.73,24.23,31.28,995.0055,
23:23:58.24,24.23,31.32,994.9524,
23:23:58.75,24.23,31.31,994.9524,
23:23:59.26,24.22,31.27,994.9885,
23:23:59.77,24.23,31.23,994.9789,
23:24:00.28,24.23,31.21,994.9789,
23:24:00.79,24.22,31.23,995.0415,
23:24:01.30,24.23,31.23,994.9524,
23:24:01.81,24.22,31.26,994.9353,
23:24:02.32,24.22,31.27,994.9441,
23:24:02.83,24.23,31.3,995.0321,
23:24:03.34,24.23,31.3,995.0142,
23:24:03.85,24.23,31.31,995.0055,
23:24:04.36,24.23,31.32,994.9524,
23:24:04.87,24.23,31.33,994.9789,
23:24:05.38,24.22,31.35,995.015,
23:24:05.89,24.22,31.37,995.015,
23:24:06.40,24.22,31.33,994.9971,
23:24:06.91,24.22,31.33,994.9971,
23:24:07.42,24.23,31.33,994.9789,
23:24:07.93,24.22,31.32,995.0503,
23:24:08.44,24.23,31.32,995.0055,
23:24:08.95,24.22,31.31,994.9885,
23:24:09.46,24.23,31.31,995.0321,
23:24:09.97,24.21,31.31,995.0332,
23:24:10.48,24.22,31.28,994.9885,
23:24:10.99,24.22,31.31,995.0415,
23:24:11.50,24.22,31.28,995.0503,
23:24:12.01,24.22,31.28,994.9885,
23:24:12.52,24.22,31.26,995.015,
23:24:13.03,24.22,31.26,995.0503,
23:24:13.54,24.22,31.28,994.9885,
23:24:14.05,24.22,31.28,994.9971,
23:24:14.56,24.22,31.27,994.9971,
23:24:15.07,24.22,31.27,995.0503,
23:24:15.58,24.22,31.3,994.9619,
23:24:16.09,24.23,31.28,995.0055,
23:24:16.60,24.22,31.3,995.0415,
23:24:17.11,24.22,31.27,994.9353,
23:24:17.62,24.23,31.28,994.9524,
23:24:18.13,24.22,31.31,995.0767,
23:24:18.64,24.22,31.31,994.9353,
23:24:19.15,24.22,31.28,994.9971,
23:24:19.66,24.23,31.3,995.0055,
23:24:20.17,24.22,31.31,994.9885,
23:24:20.68,24.22,31.31,994.9885,
23:24:21.19,24.22,31.28,994.9885,
23:24:21.70,24.22,31.3,994.9885,
23:24:22.21,24.22,31.31,995.0503,
23:24:22.72,24.22,31.31,995.0503,
23:24:23.23,24.23,31.3,995.0586,
23:24:23.74,24.22,31.27,995.0237,
23:24:24.25,24.22,31.3,995.015,
23:24:24.76,24.23,31.31,995.0673,
23:24:25.27,24.22,31.3,995.0415,
23:24:25.78,24.22,31.31,995.0767,
23:24:26.29,24.22,31.31,995.0415,
23:24:26.80,24.22,31.31,995.0503,
23:24:27.31,24.22,31.3,995.0503,
23:24:27.82,24.23,31.31,995.0321,
23:24:28.33,24.22,31.33,995.015,
23:24:28.84,24.23,31.32,995.0321,
23:24:29.35,24.23,31.31,995.0586,
23:24:29.86,24.22,31.28,995.0767,
23:24:30.37,24.22,31.27,995.0681,
23:24:30.88,24.22,31.28,994.9971,
23:24:31.39,24.22,31.25,994.9885,
23:24:31.90,24.22,31.23,994.9885,
23:24:32.41,24.22,31.25,994.9885,
23:24:32.92,24.21,31.21,994.927,
23:24:33.43,24.21,31.22,994.927,
23:24:33.94,24.21,31.21,994.9449,
23:24:34.45,24.21,31.22,994.9449,
23:24:34.96,24.22,31.21,994.9089,
23:24:35.47,24.22,31.21,994.9089,
23:24:35.98,24.22,31.21,994.9441,
23:24:36.49,24.22,31.21,994.9353,
23:24:37.00,24.21,31.25,994.9801,
23:24:37.51,24.22,31.26,994.9353,
23:24:38.02,24.21,31.27,995.0067,
23:24:38.53,24.21,31.25,994.998,
23:24:39.04,24.22,31.24,994.9971,
23:24:39.55,24.22,31.26,994.9619,
23:24:40.05,24.22,31.25,995.0237,
23:24:40.56,24.22,31.26,994.9619,
23:24:41.07,24.22,31.24,994.9619,
23:24:41.59,24.22,31.27,994.9441,
23:24:42.09,24.22,31.28,995.015,
23:24:42.61,24.21,31.31,994.927,
23:24:43.11,24.23,31.31,994.9789,
23:24:43.62,24.22,31.28,994.9089,
23:24:44.13,24.22,31.28,994.9353,
23:24:44.64,24.22,31.27,994.9619,
23:24:45.15,24.22,31.28,995.0681,
23:24:45.66,24.22,31.25,995.015,
23:24:46.17,24.21,31.27,994.9801,
23:24:46.68,24.21,31.25,994.9714,
23:24:47.19,24.22,31.19,994.9885,
23:24:47.70,24.21,31.2,995.0067,
23:24:48.21,24.22,31.21,994.9885,
23:24:48.72,24.21,31.22,994.927,
23:24:49.23,24.22,31.2,994.9885,
23:24:49.74,24.22,31.23,994.9619,
23:24:50.25,24.21,31.22,994.9801,
23:24:50.76,24.21,31.22,994.9801,
23:24:51.27,24.2,31.21,994.9278,
23:24:51.78,24.21,31.22,994.9714,
23:24:52.29,24.21,31.21,994.9535,
23:24:52.80,24.21,31.2,994.998,
23:24:53.31,24.21,31.21,995.0246,
23:24:53.82,24.21,31.21,995.0246,
23:24:54.33,24.21,31.21,994.9714,
23:24:54.84,24.21,31.2,995.0776,
23:24:55.35,24.21,31.21,995.0246,
23:24:55.86,24.21,31.21,995.0597,
23:24:56.37,24.21,31.2,995.0246,
23:24:56.88,24.22,31.2,995.0415,
23:24:57.39,24.21,31.19,995.0597,
23:24:57.90,24.2,31.19,995.0606,
23:24:58.41,24.21,31.19,995.0246,
23:24:58.92,24.21,31.18,995.0863,
23:24:59.43,24.22,31.18,995.0415,
23:24:59.94,24.21,31.18,994.998,
23:25:00.45,24.22,31.19,995.0946,
23:25:00.96,24.22,31.18,995.0415,
23:25:01.47,24.21,31.18,995.0776,
23:25:01.98,24.21,31.19,995.0246,
23:25:02.49,24.21,31.19,995.0597,
23:25:03.00,24.21,31.19,994.998,
23:25:03.51,24.21,31.2,995.0332,
23:25:04.02,24.21,31.24,994.998,
23:25:04.53,24.21,31.26,995.0332,
23:25:05.04,24.21,31.26,994.9801,
23:25:05.55,24.21,31.27,995.0246,
23:25:06.06,24.21,31.29,995.0246,
23:25:06.57,24.22,31.27,995.0415,
23:25:07.08,24.21,31.29,995.0597,
23:25:07.59,24.21,31.29,995.0597,
23:25:08.10,24.21,31.32,995.0332,
23:25:08.61,24.22,31.31,994.9885,
23:25:09.12,24.21,31.32,995.0067,
23:25:09.63,24.21,31.29,995.0067,
23:25:10.14,24.21,31.31,994.9801,
23:25:10.65,24.21,31.29,995.0067,
23:25:11.16,24.22,31.26,995.0681,
23:25:11.67,24.21,31.29,994.9183,
23:25:12.18,24.22,31.33,994.9619,
23:25:12.69,24.21,31.43,994.9801,
23:25:13.20,24.21,31.48,995.0246,
23:25:13.71,24.2,31.51,995.0075,
23:25:14.22,24.2,31.5,995.0161,
23:25:14.73,24.21,31.47,995.0067,
23:25:15.24,24.21,31.47,995.0246,
23:25:15.75,24.2,31.46,994.9365,
23:25:16.26,24.21,31.45,995.0246,
23:25:16.77,24.22,31.39,995.0681,
23:25:17.28,24.22,31.34,994.9619,
23:25:17.79,24.21,31.33,994.9714,
23:25:18.30,24.21,31.33,995.0067,
23:25:18.81,24.22,31.3,994.9885,
23:25:19.32,24.19,31.29,994.9992,
23:25:19.83,24.21,31.28,994.998,
23:25:20.34,24.21,31.29,994.998,
23:25:20.85,24.21,31.29,994.9714,
23:25:21.36,24.21,31.32,994.9449,
23:25:21.87,24.21,31.27,994.9449,
23:25:22.38,24.21,31.28,994.998,
23:25:22.89,24.21,31.26,995.0332,
23:25:23.40,24.21,31.27,995.051,
23:25:23.91,24.21,31.25,995.0332,
23:25:24.42,24.21,31.29,995.0597,
23:25:24.93,24.21,31.28,995.051,
23:25:25.44,24.21,31.29,995.0246,
23:25:25.95,24.21,31.33,995.0776,
23:25:26.46,24.22,31.32,995.0415,
23:25:26.97,24.22,31.31,995.0946,
23:25:27.48,24.22,31.33,995.0415,
23:25:27.99,24.2,31.33,995.0075,
23:25:28.49,24.21,31.32,995.0246,
23:25:29.00,24.22,31.28,995.0415,
23:25:29.51,24.21,31.31,995.051,
23:25:30.02,24.21,31.29,995.0246,
23:25:30.53,24.21,31.28,995.0067,
23:25:31.04,24.21,31.27,995.0246,
23:25:31.55,24.21,31.27,995.0246,
23:25:32.06,24.21,31.26,995.0246,
23:25:32.57,24.21,31.27,995.0776,
23:25:33.08,24.2,31.28,995.0075,
23:25:33.59,24.21,31.28,995.0332,
23:25:34.10,24.21,31.29,995.051,
23:25:34.61,24.21,31.26,995.0776,
23:25:35.12,24.21,31.25,995.1042,
23:25:35.63,24.21,31.25,995.0776,
23:25:36.14,24.21,31.24,995.0776,
23:25:36.65,24.2,31.26,994.981,
23:25:37.16,24.21,31.25,995.051,
23:25:37.67,24.21,31.25,995.0776,
23:25:38.18,24.21,31.26,995.0067,
23:25:38.69,24.21,31.25,995.0776,
23:25:39.20,24.22,31.26,995.015,
23:25:39.71,24.21,31.26,994.998,
23:25:40.22,24.21,31.25,995.0246,
23:25:40.73,24.2,31.26,995.0161,
23:25:41.24,24.21,31.27,995.0246,
23:25:41.75,24.21,31.29,995.051,
23:25:42.26,24.21,31.28,995.0776,
23:25:42.77,24.21,31.29,995.0246,
23:25:43.28,24.2,31.29,995.0075,
23:25:43.79,24.21,31.28,995.0246,
23:25:44.30,24.2,31.27,995.0075,
23:25:44.81,24.21,31.24,994.998,
23:25:45.32,24.21,31.21,995.0246,
23:25:45.83,24.21,31.19,994.9183,
23:25:46.34,24.22,31.18,995.0415,
23:25:46.85,24.21,31.21,994.9714,
23:25:47.36,24.2,31.24,995.0075,
23:25:47.87,24.2,31.28,995.034,
23:25:48.38,24.21,31.34,994.998,
23:25:48.89,24.2,31.38,995.0075,
23:25:49.40,24.2,31.4,994.981,
23:25:49.91,24.21,31.38,995.0776,
23:25:50.42,24.19,31.36,995.0522,
23:25:50.93,24.21,31.34,995.0776,
23:25:51.44,24.21,31.31,995.051,
23:25:51.95,24.21,31.29,995.051,
23:25:52.46,24.2,31.28,995.034,
23:25:52.97,24.2,31.27,995.0075,
23:25:53.48,24.21,31.26,995.0246,
23:25:53.99,24.19,31.25,995.0435,
23:25:54.50,24.2,31.24,995.0075,
23:25:55.01,24.2,31.26,994.9544,
23:25:55.52,24.21,31.24,995.0246,
23:25:56.03,24.21,31.25,994.9714,
23:25:56.54,24.19,31.22,994.9992,
23:25:57.05,24.21,31.22,995.0246,
23:25:57.56,24.21,31.21,994.998,
23:25:58.07,24.2,31.2,995.0075,
23:25:58.58,24.21,31.19,995.0776,
23:25:59.09,24.2,31.18,994.981,
23:25:59.60,24.2,31.18,995.0075,
23:26:00.11,24.19,31.18,995.0257,
23:26:00.62,24.21,31.2,995.0246,
23:26:01.13,24.21,31.2,995.0776,
23:26:01.64,24.2,31.2,994.981,
23:26:02.15,24.21,31.2,994.9714,
23:26:02.66,24.2,31.21,995.034,
23:26:03.17,24.21,31.21,995.0246,
23:26:03.68,24.21,31.22,995.051,
23:26:04.19,24.21,31.26,995.0246,
23:26:04.70,24.2,31.28,995.0871,
23:26:05.21,24.2,31.27,995.0075,
23:26:05.72,24.21,31.28,995.0246,
23:26:06.23,24.21,31.28,995.051,
23:26:06.74,24.21,31.26,995.0246,
23:26:07.25,24.21,31.28,995.051,
23:26:07.76,24.21,31.26,995.0863,
